image,face,FEMALE_GENITALIA_COVERED,BUTTOCKS_EXPOSED,FEMALE_BREAST_EXPOSED,FEMALE_GENITALIA_EXPOSED,MALE_BREAST_EXPOSED,ANUS_EXPOSED,FEET_EXPOSED,BELLY_COVERED,FEET_COVERED,ARMPITS_COVERED,ARMPITS_EXPOSED,BELLY_EXPOSED,MALE_GENITALIA_EXPOSED,ANUS_COVERED,FEMALE_BREAST_COVERED,BUTTOCKS_COVERED
4Vs3WAzaBiNSSpP63jECwY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4W4gNYa4tt3t8V6FmONWEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4W8sIGTIp3sVlISifzYftn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4WF4HvVT7VjGnVjxjoCR6w,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4WgEUAbA3elrKKvTh1jjM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4WnkQO4xD9ljQooB3VIxCV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4XJaXh57G3rZtAzqeVZSfn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4XLPYMERZZaBzkJg0mkdvO,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4XVIEmQkAh94hMVod4yh3k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4XvCs63SVYX4Tt2B0i1NeV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4Y8rhzQmphj5nEXhIlJW6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YAvFAK2i596UgEf8NR0qe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4YCScpRHPfvu81qmsIGGmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YN3itoBQC2RuOi0fk8sQt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YNYONGCfyUsXb3SjMWay1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YP0h2KGDb20eJuStnBvim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Yb0OvM7xTvuyjUivVEXP4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4Yfy7qLIXR5UB7ItE28MIO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YomxhmDglPvD93W3T6l1V,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Z3IO9jsrSAxdTluJGZerG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Z9ms2S9xEWUh7oI9MUgVt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZOlDViNpY9CrAXTNZMffm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZkPgA3xwggOxEtHndkb9R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZkTREFuz3ETBTaHazEUEP,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4ZruUTVf0jFq3wdoCFqNfp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZuegOgRfXe7Z7SxGcW8jf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aW4iDepQUl5ZCHd1Gli68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4alcGHjstaALJHHiljfy3H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bM80L9EVkszMdjlRgw3UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bNl4naMwsYI9OeG3WPZ5E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bOAb70KPrcZBeoxGCf35O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bOSKl0Hlmi5jXWxcxhHgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bfvR9TMwCm2tzXpboLH3t,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bntEKbO8KH1VoFb8pfGWV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c44OTQjheRYrLdXX14TdC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cF4qtowmNT5zYMru2KZ2Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cMBM22uewDfF6ZLVvoxCc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cogLi0G1CHWTHCdrU9ujy,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4cogt2uqKoSyL61tzWaQei,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4czdORdCWP9umpbhFXK2fW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d0cwMzMIHY2h7AUpppHI0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d4aXOtTQu7cyYrrybRhfT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dFW8b4h1IIKr5Un1NaNSI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4dH19g7BC3ric2uEAGgEcv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dI1QNQSKTYSU6zKtmzwum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dUAojdnh5Bcho1n8bPSO0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4dfAJiDQHQf4dGX0ZdtxPh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eHLnBJidoQTVsreVhE5TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eHPXeu9t0ULInIlf26Qhj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eKHRNqEMM5rNIXfx7GpmF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eLPsYPBmXABThSJ821sqY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eRm5B4jHC8zJhQizo15w5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eddbruVtOqw8khwxSH6H2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ektWErsV6EIxW0jBWq1Jn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4epZkfflxt4dFZpgafIx01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eyBviSES0CZjUaipdnHku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f2G7uAWqzpOPwEfCDV87A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fN80AnER7ua5DH8U1A7k9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ffJTc6OVVJ7rr65r5CGbq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4frBxYchAwQD5z8Z6VTrF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4frcIfQQ6ojSPN1oZMcmtd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fyVru7CMPybm17q4hgs6n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4g5cfJWE7bQ6GVBhJ2rryR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ghGEhWzY5ffry2IqgrnRg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4gqRmcXiuzlxB9nEnFiK4y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4gvQO5mEuhbMSrLIuwXkmz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4hRSrC7bRqBqDDSfhe5qRO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4hhvgHjPqUOAYkclDkhL2T,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4hvsfS6cytmO16IfAptVA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4hynGWtmIAaKmaOm8snH71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4i0XmhtxZBPxwpgNeJ1Tvg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4i3ay5RKpdmJok8zazCdlf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4i4f5O4gtfh1vmPn1O9D6I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4i5b4YWuMtneUSvQPONwzK,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4iGNig0GVOAe6wsQXEJVfl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4iZcIyJhZS6hU4ylsMjjOA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4iqbFIdGOTzXeDtt9owjQn,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4ismWlA5Dg7taLuHjy9MPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4iuZr9ptf5nAy3f8afPdBM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4iwZndHMH6ZzGddN5kh109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ixnEoLRXXdTiZjJ1Brz9x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4j58S9wNTTLgllMslsSMhk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4j7Y3vNhgBBRAujJl85UDk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4j9UADX3wZtXWolDNT3y3x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4jBFN4Em3PmeTmJLGT2NDQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4jox3ip1I39DFC2B7R5qLH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4jvlMjz329DXzWF9XtELvu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4kEbcH3VT6NYfpv8Wkkk80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4kI7ZZF6CgDGFTjZNFwXYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4kS7bSuU0Jm9LYMosFU2x5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4kkVGtCqE2NiAKosri9Rnd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4l1JW9aV2fmAxnH9TeeK82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4l2DlHC3hnZlhpu7SxGYUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4l6EPpP9hjQrLb8qNB9eC5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4lPqFAvgmG97pxyxQsyCQx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4lRXKH3vPERvxgS9qdP7Sq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4lXLULUDQvqV1yHtLW5fyL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4la6HtYlMo0JWW1pgKbtB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4lsdX5CimNaabkZUxX6rx8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mOD7ybR4ba705kfDTS7zF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mOX4ESm6Hy0UlzgWZ2t3Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mTqEpxEYnbCv6G76WvXrX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mXTpvVCAnAsDjdI2Pe9vr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mnWuZnKFFwQoVP3U8RI17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nAUevRrNryD4J53nDtIpT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nof0TI1S49a6Gogj33yue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4o5dzQHDzmBBc4Z3jSWVR9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4oGLasNzQCSK6V3A8ssVKY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4oNeyMqut0MLJpV85MMKqu,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4ocB97o3gdrIYyIwYSSwVy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4oeYzrAzI7XQzD0nStoGN4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ohh1zQ4yybSK9FS7LLyDE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4omD3UxmlbpOpNLuj5SvIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4owXD1KC7VjOJbeRtDU5JZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4paNaQZ8eB1cUU1ZJh14gJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4pcBJRlbk51BTLYyyPqyWh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4pfspuo0DUzho0hGtZHI9r,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4pnhHLvaRIlDUwXEIXZEnH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4poiLouVkpqxMb6Kx3oyPp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qE9v3nK9IYXHu7LP8KSeB,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
4qEGCz1DoOL6afhnj6BRgM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qUMByJ3Pk94BFnCmGaUPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qZwzswmv5lNwLftPcVNBH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qcEea4YvyhdKxCgqFWg8S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qpvDzPCm5PLNLNINaEWM5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qqdOkr3Ff3kN8GxoxvRES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qwGOoWcjICLQO8s0HFonG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4rJgzzfFHAVFhCSt2P4I3j,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4rPYrJInxyCcYiUHC8P0qD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4rXKn4J6piRlh9JieKzgtI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4rZuZBtErG2Bc34ThHpJHk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4rcinMUHEWOxpIwJo2sf22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4s1ThdjkZTWKLX38Q41D5Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4s8ALi238WwLW0zphoLeF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4sQGLSnIbYXHipTFyxPsMs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4sShdTo9jO2RGLgDkZBgN8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4se56vUQlf2nGZHynfAkTZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4sgYpkIASM1jVlNC8Wp9oF,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4sygTbrT8FdruzxYASZUm1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4syhGzikXsrKqlOUA9s9ld,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4t2hkcVn67lLkRJdnyuuBW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4t6ZuKxUPVRUf31j4cv8Uv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tFeJmoYwsf4DBNTqAl4bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tH03Y2xfQNtG0CXJ8eGYN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4tHXYAQvvJ65VKcn9Helge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tNtjyBBXMhGRwqOQTbh6i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tTPMZJo3j4DpD2PbaWUOu,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4tWjtkPElXJj7G5QxV7lMZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tiutj4BTgPayrGzVfJLS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tnNsvUsbJAoI9FESgvkOJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4u1LXToDGOdhDDf4c9zeqb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4u3BD1dgoKM7dhuNteRaSM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uNgt1uQs6wZRm4giB3shX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uQSVr1aW5JQIU1DmBXesv,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4uoeBpJ631QyWNHw9GqTEn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4urAt6KrPJuOUjVmdrPC2B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4utJOX1ShFfRa6oQA1ADh0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4v0i8VJOxYxngmADCFvi6o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4vfE56g4oK4p8VVx7pThrU,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4vh7MpK3M6L9B63R6u2sGs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4vxPW02Yf9UbO90m7yM6PY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wIX07SiESzMbSLCK3qCWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wUtE8wSuDEyEHx5Pc6Rge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wfwJUghbK2z2iaz65U7VS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wtZQMNTC1O79kDxMBsEan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4x1iR0l2YXWyNadhCbgccQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4x9A0y214gGJVGuv8Hm6W0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xJJfOzDzjk9OM3OftfGYL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xZP0Vuf4DNK7wsp3ZKbQ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xbpODmwG0GGAVbTA8PH8Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xdRjOhY9NHmMpI7U3e2c3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4xoYP4Vs698DMZUC6xcYPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xufNpL4ZdB5cySCcVZ4Vn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xxkZCrb0e2oKqIrzGHPLk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y2i0kwIzZtcXLZHtNWiUs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y5vG1udERB0K1sDyeENa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yHDaLGrPSwUfJNVUIvFgg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yf4bD1iM96hBH6aIc6SaF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yy9qk0IMgNCzwl5z0AGgR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zJiUubJvgUJNq0BVD9Mvs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zL56l798hLfl3VP2eGIHY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zP3lXg6RHEiUDOtUkr5yh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zcR2kmwgFtBxHwBLrnCzl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zd8fMlQdGwGKsIhRQxmf8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zlStKZzoVwcdRwTshYeKj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zxXtxhx2Gc2EwEyMOkAeY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zzJAKl9AfkUrlMUlrHkIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500D9cuyZpRq0mh13uxVUL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507VZINfvVEAyrcPbJuOVU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50Ud74XX8wnH2RK0n6j5np,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50ZenUP4O2Q5eCy2NRNvuz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511AeIx5SwqUp6stQyxm47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51JYG8XPpVVVA7uQTnm4tI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51h7NVaWLzMMeNbhO138jm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51k1opN4HpJph3cxAbuSah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51yJSY6U0Bl7rrQDekZvjF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527e8WrlMvJBEmlmt7kJCj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52O89bnT0vPNtrzF1AtWJ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52QMK9SFNjiuz3ipkuVVZu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52SQNIbuBk99ZlpUh2tSz5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52bUS8lAEmMsbtgqq8ngLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52pl5ANwTRORPcPj6vlzA8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
537PniwRvDxpD7zjGsEQlA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538KwJ5LjiGKB41mGgH0TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53FUi5ofeISRwJleGHQ6eV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53aYSRJmJeUO800GL3Wa1C,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546FvdeuoSf9FA2o6RMpOy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54B6i7KlSGD9fAzKQB7n89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54GgRoNhJMiMrw3sfkQq76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54MmbPlszCJ1sJKPQgXL4t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54OMZpL4Q6JpuFryqwNC82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54TvGrplEW3aKHJuYUuN3r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54cQyzboXGgzxcSav5KKhd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54wAlSP6p1gVxZmlzAfpiJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552zi1M53PQAX5OH4FIdTx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553J0VAVbH0i7AncbubB3L,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5572B4RA9LsfrkXA7rU29M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55Rk02ZSULPUfrW41zjWx9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55S2SOsWCYekWJtJ8LwVqV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55apJ336pzYBjmG7uwal5K,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55k2y2CMY7Xkw7T3t26MTS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55nYYOQPH0AUrbfsV0Nhgl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658aM19fA3JVwTK6eQX70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56Cr06KXyOmqHqtZU8lsHv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56EbeHM2nKCxBdePuJZfRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56Kq8ZQ6hr8weMZ39FfkZq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56MqewtCUq5bplrqEYTVL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56alTwsbtrn2veUwwDTdny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56bdWeO40o3WfAD2Lja4dl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56fKxvwPmOm9LJ9LmncIyx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56hrhzHAOsm5C7kSXzF4kh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56vCgdP2fIuKtvMu6MBL2Q,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
576UTio7xgY7YUxrHMzxeI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57KFwKnC0ZjaIQGnhE7ops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57KwrtSpwCgoy1uOg6ssnd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57ttk3xzHMWLr6CGrEa8F3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57wh3BpvUF2tmvwoGSjUe3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58IBgtbmRfMrGBbnMrDq2A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58Rn6sczqcudAs9bryXXBv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58UwdMAci96aMa30xLuutY,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58YsVjb7H6iov9MmLuvome,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58iEeJbYd6OBGRM0TiwltL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58ocne0PjbMjQN4iIXCxNv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58ufb71YaU1PetJKQGqSd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58ufpQsJ1DS5kq4hhzQDiI,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58z5GjZRjt6XIz5GOS0PJh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
